,FIPS,Text,Pred
2367,17201.0,dopeblackart honeiee good morning everyone ascension into the waters oil linen 24 x 24 ,1
2368,1059.0,physician is not up to the us to deny russian nuclear missiles in cuba ukraine russia cuba pentagon ,1
2369,12086.0,top story cubaminrex cuba has dossier abdala cigb66 covid19 vaccine millions p ,1
2370,12086.0,top story helenyaffe vancouver we come join film screening cuba life task combatting httpstco8l7smunsir s ,1
2371,6037.0,unhrc onufr cuba rights violations keep going cuba enough ,1
2372,12057.0,live from the field guantanamo bay cuba update full story httpstcoacfkxvmr2b quality ,1
2373,48279.0,a guide visiting fusterlandia havana cuba travel via heyjonthego httpstcognwrur13d8 art artmuseums ,1
2374,-1.0,if puerto rico cuba such great countries come migrate america live better lives cuba puertorico america ,1
2375,12095.0,remember nationalizing private assets supposedly made cuba venezuela bolivia amp others ,1
2376,48279.0,midfebruary court holguin cuba about 500 miles east havana handed down sentences up 20 year ,1
2377,48279.0,nonstate news site hackers break into finance ministry website target other ministries state ,1
2378,12086.0,donttaketothesea uscg cutter william trump crew repatriated 14 cubans back cuba monday after being rescue httpstcoft4f8rltvn s ,1
2379,11001.0,shannonsharpe try venezuela cuba they love you not liking prosperity americans enjoyed ,1
2380,6037.0,good same ruia allies cuba httpstcovwcpdgwrai s ,1
2381,12099.0,thank taking time leave reviews supporting donramondixie we proud bring best ,1
2382,48201.0,cubans astros star abreg1 says cap message teammates elyuly10 aledmys diaz amp yordan ,1
2383,12086.0,top story oficult we cant tire demanding end blockade it illegal unfair the us blockade httpstcod889raxxke s ,1
2384,11001.0,remember experts assured cuba no longer represents threat neighbors institute c ,1
2385,6007.0,sandra1b ngotranslations cubatransicion cuestamorua elllarrinaga hectorschamis observacuba gternest ,1
2386,6107.0,cuba from space httpstcojujwoeoepx httpstcofifynwhd ,1
2387,51013.0,for friends colleagues fellow libertywarriors places such cuba venezuela nicaragua other ,1
2388,12086.0,top story feucuba vamoscontodo revolucionando 6 abriles de victorias cuba ,1
2389,16013.0,time invest into oil gas exploration somaliland puntland yes also cuba not exploitation not ,1
2390,42027.0,due regulations time scenes film were set cuba couldnt shot there ,1
2391,6107.0,cuba ally putin has voted favor russia every un meeting repeats propaganda now invites th ,1
2392,12086.0,top story helenyaffe see portland wednesday 6 april 12 noon pacific time 8pm uk cuba fighting f ,1
2393,6073.0,viva cuba felicidades aymeenuviola representing havana cuba azucar grammys born same year same ci ,1
2394,12105.0,cuban regime slaps 11j peaceful protestors excessive jail sentences european union condemned severi ,1
2395,51013.0,ric23 reason well before usa can make deals cuba cobalt nickel much more let sit down se httpstcowyw55dhyh1 s ,1
2396,17031.0,unocha also remember people yemen iraq afghanistan syria mali palestine cuba ,1
2397,6037.0,the movie channel april 1981 sean connery overlooked drama cuba guide ad original one sheet original ,1
2398,51013.0,the people cuba should stop seeking support groups such amnesty entity seems only support ,1
2399,12086.0,top story ric23 this miamiherald entire cuba news page today the raging migratory crisis onl httpstcoqmsllca9ka s ,1
2400,25017.0,europeanunion high representative josepborrellf says cuba 11j uprising reflected demands ,1
2401,42027.0,will real che guevara please stand up dale yeager che cuba ,1
2402,13091.0,if looking suspense thriller that keep guessing look no further grab copy chance a n ,1
2403,6037.0,eppresident cuba people cant handle anymore donation goes catro familyhotels sa httpstcoh0kurojuzb s ,1
2404,6107.0,realcruzthomas sentdefender cuba has voted favor russia every un meeting cuba continues play russi ,1
2405,6107.0,russian troops committing heinous acts genocide ukraine full diplomatic support countries like ,1
2406,6107.0,russian troops committing heinous acts genocide ukraine full diplomatic support countries like ,1
2407,6037.0,there never better time usa reverse punitive cruel sanctions cuba ru httpstcownoz49sw5f s ,1
2408,12086.0,the most ridiculous detention cuba under diazcanelb young cuban sentenced five years prison demanding ,1
2409,6001.0,when i am elected congress affirming lgbtq rights top priority we need pass equalityact to ,1
2410,23021.0,a glimpse into gay married life husband gourdshaped thought would increase street cred if told me ,1
2411,37067.0,senatorburr show support lgbtq freedom vote yes equalityact more we need to ,1
2412,55059.0,senatorbaldwin im very grateful constituent thank supporting equalityact we need senate ,1
2413,55059.0,senronjohnson im constituent show support lgbtq freedom vote yes equalityact more o ,1
2414,6059.0,in face relentless gop attacks lgbtq+ rights like alabama amp dontsaygay i question use democr ,1
2415,23021.0,where going backwards nickherbertcbe told thomsonreuters video call herbert 58yearold b ,1
2416,11001.0,ppattycat2 corrinaleeb marybittel1 ruspugs angelacrazygirl pragain0222 thank lorie including me a ,1
2417,48201.0,on way hrc houston dinner we dressed up first time long time i might painted my ,1
2418,23021.0,the uticacomets march 30 holmstrom 34 career minor leaguer played hockey umasslowell ,1
2419,34017.0,teampelosi look i hope you feeling better y promised equalityact 100 days votingrightsact yo ,1
2420,23021.0,alabama gop governorkayivey signs sweeping law banning medication transgender youth pride ,1
2421,34017.0,you know do lgbtq lgbt lgbtqia saygayanyway gay disneysaygay equality equalityforall equalityact ,1
2422,9001.0,swimmingworld hogshead3au martina coachblade runthinkwrite ichampionwomen scienceofsport sharrond62 ,1
2423,34017.0,nathaliejacoby1 when going protect equalityact ,1
2424,34017.0,we familyvalues marshablackburn leader example gqptraitorstodemocracy gqpdomesticterrorists ,1
2425,34017.0,speakerpelosi get well come back give equalityact votingrightsact already fix gqpclownshow ,1
2426,23021.0,removed narrative want show young people ability make dreams come true ,1
2427,48279.0,reminder democratcontrolled senate has yet pass equalityact senschumer senatedems ,1
2428,34017.0,this racistgop moron just dissed other half florida gop having quite week now i get gay bullyin ,1
2429,23021.0,try avoid damnedifyoudodamnedifyoudon situation has dogged waltdisneyco representatives ,1
2430,23021.0,waltdisneyco networks among outlets air new psa featuring trans teen pride wontbeerased ,1
2431,41013.0,i continue work senate pass equalityact make federal nondiscrimination protections for ,1
2432,47125.0,it would useful lobby modification equalityact so publicsectorduty would e ,1
2433,48279.0,these attacks not oneoffs we hear nothing democrat leaders media covers return woods tho ,1
2434,48279.0,seccardona this happening across country children suffer amp die result continual escalatio ,1
2435,47125.0,in case it not obvious lgbtq+ americans still lack basic protections 29 states activist ,1
2436,48279.0,complicity no different than perpetrator equalityact lgbtqia noh8 speakerpelosi senschumer ,1
2437,34017.0,it okay supportive dollywood dollyparton biggest gay icon supporter lgbtqia but ,1
2438,23021.0,america increased acceptance gay people isn about schools bornthisway stopthehate bornperfect ,1
2439,34017.0,gracesegers i know it fun don forget can marry kids tn i know not anymore okay ,1
2440,23021.0,including testosterone limit has far below limit prescribed regulations last 12 ,1
2441,23021.0,alabama passes bill criminalizing healthcare transgender youth pride wontbeerased stopthehate ,1
2442,23021.0,cis lesbian gay bi people if uk government cannot stand behind respect glbtq+ people fundam ,1
2443,34017.0,potus now do votingrightsact equalityact e ,1
2444,23021.0,the bill states curriculum instructional materials sexual orientation gender identity would be ,1
2445,23021.0,boris johnson uk prime minister says transgender women should not compete female sports pride ,1
2446,47125.0,it past time restore wallofseparation between church state passing donoharmact httpstcop6sfakwyuj s ,1
2447,17031.0,today queer news podcast annadeshawn reports florida teen proudtwinkie fighting back against the ,1
2448,25017.0,i proud baesystemsinc has joined hrc business coalition equalityact support legislation that ,1
2449,55097.0,insanity lagop louisiana frigging low can go lgbtqia parents students teachers school workers ,1
2450,23021.0,gender nonconforming community us she advocate trans rights had bright smile enjoyed ch ,1
2451,23021.0,georgia lawmakers approve divisive concepts transgender sports bill pride wontbeerased stopthehate ,1
2452,25017.0,i proud baesystemsinc has joined hrc business coalition equalityact support legislation that ,1
2453,24031.0,some families leave texas after antitrans directive sparks investigations httpstcouawyruzzf8 via gma ,1
2454,51610.0,today we proud announce membership hrc business coalition equalityact along 500 ,1
2455,23021.0,united states america fundamentally racist members race should feel guilt a ,1
2456,34017.0,potus how about sign equalityact before erase me ,1
2457,36061.0,the attacks lgtbq+ young people amp families facing gopcontrolled states across country u ,1
2458,23021.0,direct cash payments attempt give marginalized groups financial life preserve help reduce wide d ,1
2459,23021.0,how texas became most virulently antitrans state america pride wontbeerased stopthehate ,1
2460,13091.0,the equalityact would apply federal nondiscrimination protections lgbtq americans support it ,1
2461,36061.0,how much do know about equalityact get facts without fluff sageblog ,1
2462,23021.0,outspoken glbt activist the captains regent san marino highest elected officials do not hold e ,1
2463,34017.0,marshablackburn we don want marry children take away history books like you we pose no threat w ,1
2464,23021.0,would feel if we signed bill prohibiting everyone talking about slimy selfinterested doucheb ,1
2465,48201.0,potus pass equalityact now suicideprevention lgbtq hlgbtqcaucus ,1
2466,23021.0,why kansas antitrans bill may too bigoted prevail pride wontbeerased stopthehate equalityact ,1
2467,32003.0,senjackyrosen sencortezmasto everyone deserves chance earn living provide home family wit ,1
2468,6037.0,historic biden first potus meet congressional lgbtq equality caucus ,1
2469,23021.0,mayor ericadamsfornyc said billboards supporting glbtq visibility displayed five major markets ,1
2470,36061.0,will smith resigned academy kourtney amp travis eloped kanye dropped out coachella pass the ,1
2471,23021.0,didn deserve that family friends hold vigil trans woman killed jackson pride ,1
2472,11001.0,juliemason welcomes repmarkpocan masonmornings 845 am east equalityact amp strategies lower gas pr ,1
2473,23021.0,iowa high court recognizes antitrans discrimination historic win pride wontbeerased stopthehate ,1
2474,23021.0,at terri amp sandy he said these businesses want voice opposition legislation help those pe ,1
2475,1031.0,senshelby as constituent i urge vote yes equalityact federal law does not fully protect our ,1
2476,1031.0,sentuberville as constituent i urge vote yes equalityact federal law does not fully protect o ,1
2477,36061.0,we need equality act passed we need passed now you can help visiting httpstco2bcqmrhxm0 hrc ,1
2478,23021.0,and gender identity educators teach students ages banned taking part instruction the ,1
2479,23021.0,meet gamer raised 400k transgender rights texas pride wontbeerased stopthehate ,1
2480,6107.0,tashaheadrick for 20 years i seen lgbtq bills stagnate congress never even reach floor the bill th ,1
2481,23021.0,critics florida say gay law say damage glbtq students parents teachers ,1
2482,8093.0,repost hrc like queen too common trans people still lack comprehensive nondiscrimination protect httpstcooeav5ufwv7 s ,1
2483,23021.0,complex thing said david walter attended event speakers included imara jones jesse james keitel an ,1
2484,11001.0,rep jamie raskin fought pass equalityact overturn trump ban trans military service members in httpstcoajstikzqhj s ,1
2485,23021.0,arizona governor dougducey won say transgender people exist pride wontbeerased stopthehate ,1
2486,23021.0,the report seen guardian aims shine light abuse happening glbtq+ people behind closed doo ,1
2487,23021.0,ensuring children can free discrimination abuse harassment arizona an ,1
2488,6037.0,oh so you tweet word won call senator get equality act passed how performativ ,1
2489,48333.0,joncoopertweets yes amp dnc housedemocrats senatedems whitehouse potus speakerpelosi senschumer ,1
2490,48113.0,sentedcruz show support lgbtq freedom ensuring equalityact has passing vote senat ,1
2491,48113.0,johncornyn show support lgbtq freedom ensuring equalityact has passing vote senat ,1
2492,23021.0,direct services advocating rights trans youth she would match donations up 15 ,1
2493,34017.0,yes because it sane first fight big bird now mickey mouse thankyou disney disagreeing hate sho ,1
2494,6065.0,deal emeraldpad vote discord if want host project ,1
2495,6107.0,teampelosi lpackard healthcarevoter healthcarevoice protectourbenefits protectourvote protectourcare ,1
2496,6107.0,teampelosi lpackard elenahung202 woodhouseb protectourbenefits protectourcare savetheaca forthepeople ,1
2497,26065.0,i wish were us attorney general thank fearless service bring all criminals all levels t ,1
2498,42003.0,i coming officialpwi top 500 list longggggg time coming i feel haven got res ,1
2499,31041.0,trump endorsed herbster ne too no way i voting elitist big spender other good choices sure forthepeople ,1
2500,48279.0,congratulations leiwsbrown winner 250 usdt team missionhelios for ,1
2501,48453.0,we had great event kickoff campaign austin city council district 3 i am honored support o ,1
2502,42101.0,thanks potus housedemocrats senatedems democratsdeliver forthepeople ,1
2503,41051.0,kingmax10 bonus shoehorn pocketknifehacks ashy comedian forthepeople blackownedbusiness ,1
2504,6107.0,teampelosi whenweallvote we can saveourbenefits savetheaca forthepeople strongertogether onward bluewave2022 e ,1
2505,53063.0,razzli this this we need end continual repeat election terms limitterms way get back d ,1
2506,48279.0,who ready first dao proposal forthepeople decentralizedspace s ,1
2507,21155.0,mrbigwhalereal i always another option strikex strx strikexofficial forthepeople dyor so glad i did min ,1
2508,6107.0,teampelosi joebiden buildbackbetter forthepeople onward reclaimingourrepublic expandblue2022 democratsdeliver ,1
2509,18159.0,damspahn qasimrashid this we must voteblue remove all gop has shown true colors n ,1
2510,4025.0,mikepompeo that exactly taxpayers must voteblue2022 save american dream forthepeople not only m ,1
2511,6037.0,reeciecolbert verified muckrack reecie it amazing you accomplished been follower since forthepeople days ,1
2512,47149.0,another great morning out lavergne supporting firefighters fancherftp forthepeople statehouse ,1
2513,47149.0,another great morning out lavergne supporting firefighters fancherftp forthepeople statehouse ,1
2514,47149.0,another great morning out lavergne supporting firefighters fancherftp forthepeople statehouse ,1
2515,24031.0,this hysterical because is least part uspolitics senate democrats publichealth ,1
2516,39153.0,day 3 reminder nanwhaley johncranley mikedewine joeblystone22 jimrenacci taken money corpo ,1
2517,27003.0,history made herstory judgeketanjibrownjackson herstory blackhistory fortheculture ,1
2518,48453.0,please join we kickoff campaign austin city council district 3 we meeting historic mo ,1
2519,6107.0,teampelosi democratsdeliver onward forthepeople bluewaveforever e ,1
2520,36081.0,i may albany passing budget district office never stops serving people district 38 today ,1
2521,21155.0,thecryptolark it coming strikex wallet 2022 bitcoin cryptocurrency tradex forthepeople ,1
2522,6107.0,teampelosi democratsdeliver onward forthepeople bluewaveforever e ,1
2523,48279.0,were officially dao proposal coming real soon forthepeople ,1
2524,6001.0,video with democrats things get better 4822 | ndn 1989 cold war ended 44m net new jobs b ,1
2525,6083.0,teampelosi thank madamspeaker always forthepeople ,1
2526,6107.0,teampelosi whenweallvote onward forthepeople bluewaveforever e ,1
2527,6037.0,nobillionairemayor nomillionairemayor forthepeople bythepeople ginaforla makelaprogressiveagain there man ,1
2528,6037.0,thank putting county over party mittromney class ketanjibrownjackson united forthepeople ,1
2529,41013.0,hear hear bringbacksanity forthepeople hawleyisatraitor democracynotautocracy ,1
2530,48279.0,missed twitter spaces ama skip 4mins httpstcocyaudoyrdv forthepeople democratizedspace ama ,1
2531,55133.0,remember ppp loans were help small businesses went big companies tied trump this during g ,1
2532,29187.0,past yrs we watched rachelmaddow msnbc cook up russia collusion potus 80000000 voters believed and ,1
2533,6107.0,teampelosi history made forthepeople strongertogether onward forthepeople bluewaveforever e ,1
2534,6013.0,from electblackwomxn yes yes yes vp scotusconfirmation judgeketanjibrownjackson justiceforall ,1
2535,12105.0,the last time jobless claims were low 1968 lyndon b johnson president potus democrats d ,1
2536,6083.0,krosennw businessinsider votebluetosavedemocracy forthepeople ,1
2537,41051.0,idc ppl say lippman goat forthepeople ,1
2538,36061.0,judgeketanjibrownjackson historic nomination us supreme court blackwomenlead forthepeople ,1
2539,36085.0,another great day talking voters amp collecting signatures too politicians out touch w very peop ,1
2540,24013.0,yeah ion need industry artists fr ftp has so much untapped gold ,1
2541,6037.0,forthepeople ,1
2542,6107.0,the last time weekly jobless claims were low we had not yet landed human beings moon th ,1
2543,44007.0,nbc10 stop feeding the chickens the ancient creep parking lot whores corner spring villa apartments ,1
2544,44007.0,npgovernment stop feeding the chickens the ancient creep parking lot whores spring villa apartments bour ,1
2545,55133.0,gop don want rescue you they only help 1 big donations stop voting republican votedem2022 ,1
2546,48333.0,you make 600 they crawling up ass flashlight magnifying glass but if make questiona ,1
2547,36061.0,it good day empower people get financially literate pick up tradingcrypto etc we need more bl ,1
2548,21155.0,cryptosavingexp strikex we forthepeople wallet released q22022 coming soon ama strike ,1
2549,21155.0,bitcoinmagazine scaramucci i feel same way about strikex details strikexofficial buy stake hodl str ,1
2550,21155.0,bitcoinmagazine get board changes coming strikexofficial strikex one game changer 100 all ,1
2551,34029.0,judiciarydems thank you for actually working forthepeople ,1
2552,18159.0,votebluein2022 it has apparent years gop not forthepeople we need votethemallout ,1
2553,6107.0,teampelosi amen enough protectourbenefits protectourcare savetheaca forthepeople strongertogether onward ,1
2554,41013.0,repraskin warriorfordemocracy he stands forthepeople demcast democracynotautocracy ,1
2555,48279.0,were pleased release april edition mission helios updates via medium ,1
2556,48279.0,we cultworthy forthepeople decentralizedspace scientology cult ethereum ,1
2557,39061.0,our previous ticker winners had fantastic time tql stadium soccer forthepeople ,1
2558,31041.0,lnsrunningguy preprunningnerd it cuts deep but we will keep trying our best ,1
2559,6037.0,good news working people fighting back httpstco4xzs7krupv via youtube berniesanders only politicianwhocares forthepeople ,1
2560,48279.0,we keep pushing helios forthepeople ,1
2561,48279.0,thesheetztweetz bigballinboomers forthepeople decentralizedspace richardbranson ,1
2562,48279.0,twitter spaces ama tomorrow april 7 8pm est bossmanastronaut alfonso sidekick curi ,1
2563,36067.0,i gotten lot new twitter amp twitch follows last days i see you appreciate amp i want get t ,1
2564,11001.0,promoting innovation modernizing congress help make house more accessible forthepeople i pleased c ,1
2565,6001.0,alzvmijic markomijic aw two sweetest power couple ever ca fortunate both working forthepeople ,1
2566,37037.0,shoutout engagement evaluation specialist amanda she getting out the vote democracy nc since 2 httpstcojkn0wfahqh s ,1
2567,6037.0,what name this man huge chrissmalls forthepeople ,1
2568,6107.0,teampelosi protectourbenefits protectourcare onward forthepeople ,1
2569,48333.0,clinic 5 works the new frontier coming raymondville soon can wait bring accessible heal ,1
2570,12105.0,in metaverse ugly fat old disabled vie young amp beautiful equal terms u ,1
2571,48279.0,after seeing commercial opinion more relevant spotify guy ,1
2572,48279.0,missed today ama here httpstco5lge3iizby forthepeople shibnobi shinja dojoswap ethereum s ,1
2573,6107.0,speakerpelosi justwhatnowwhy potus barackobama all good people doing good works forthepeople ,1
2574,10005.0,speakup unsilencedmajority wethepeople forthepeople would unite if vp had tell america to ,1
2575,48279.0,1 hour to go conversation shibnobi team + missionhelios founder alfonso project direct ,1
2576,6073.0,shaneharrisnow = leadership he we get done forthepeople far we provided free gas over 65 ,1
2577,48279.0,do think mmcrypto likes brief appearance new commercial were big fans love charisma posi ,1
2578,48279.0,are we most undervalued project ethereum think so forthepeople decentralizedspace ,1
2579,48279.0,missionhelios first crypto project sending satellite space satellite imagery nfts ,1
2580,45051.0,can hear now i73 win win road project for the people together we willgo places ,1
2581,48279.0,will4planet elonmusk misinformation exactly we exist the first decentralized space project away sle ,1
2582,6107.0,potus thank mr president democratsdeliver forthepeople ,1
2583,48279.0,gizmodo that we exist friends decentralise space exploration all away sleazy bezy g ,1
2584,6107.0,teampelosi protectourcare onward forthepeople ,1
2585,6037.0,covie93 i say it ,1
2586,6037.0,joncoopertweets nettiemuse excuse subhuman mutant clone mos def not forthepeople s ,1
2587,12086.0,fl has highest aca enrollment country 27 million+ floridians getting healthcare through oba ,1
2588,42003.0,always brothers keeper the people til we die earlwgardner ,1
2589,36061.0,shibnobi missionhelios we first decentralized space community the world biggest media reported the httpstco4artr3p0lb s ,1
2590,36061.0,barackobama potus vp i wouldnt exaggerating say aca saved life gratitude ,1
2591,21155.0,cryptogems555 such great year so looking forward next year gem strikex ama ,1
2592,21155.0,cartesiproject kimmac505 strikexofficial strikex wallet coming ,1
2593,36047.0,so excited part forthepeople slate building progressive coalitions across brooklyn we win for ,1
2594,36085.0,it such honor part powerful forthepeople slate candidates working toward government that ,1
2595,36085.0,today we turned over 8000 petition signatures get ballot that over 6x requirement so proud of ,1
2596,6107.0,there ass can kiss forthepeople heavenlyangel ,1
2597,25027.0,johnmorganesq redsox john someone grew up orlando has known life it crazy you ,1
2598,36061.0,repjeffries reason + functional governance ,1
2599,29135.0,repjeffries thank sir for do represent forthepeople vote ,1
2600,36047.0,house dems always stand side americans preexisting conditions fight lower healthcare ,1
2601,29187.0,hurray corporations embrace woke crt hurray those elected do not stand against a ,1
2602,25021.0,peas please peace ya allah flow faith god bless grace mercy humanity humanrights bekindonline ,1
2603,6107.0,teampelosi democratsdeliver onward forthepeople bluewaveforever e ,1
2604,48279.0,astrosabot welcome back sir love chat things space you missionhelios ,1
2605,48279.0,you want the good news ama friends over shibnobi tomorrow evening april 5 10pm est ,1
2606,17107.0,democrats work forthepeople ,1
2607,42101.0,thanks potus joebiden senatedems housedemocrats getting things done forthepeople while the ,1
2608,21155.0,genxanalytics moonstriker doontbuy poodletoken latticeexchange seedifyfund strikexofficial alkimie ,1
2609,48279.0,opensea an actual democratized nftmarketplace nonprofit forthepeople ,1
2610,29189.0,if not now when not who all we got vividdope fortheculture forthepeople ,1
2611,6107.0,teampelosi democratsdeliver onward forthepeople ,1
2612,21155.0,coachbce yep it gonna great strikex strikexofficial forthepeople str ,1
2613,44007.0,ap ap save the children disgusting spring villa apartments parking lot whore debbie delorenzo ,1
2614,44007.0,ap ap save the children disgusting spring villa apartments parking lot whore debbie delorenzo say ,1
2615,21155.0,gandystrikex akiqur rishisunak strikexofficial trustwallet metamask you ain seen nothing yet strikex i ,1
2616,44007.0,out spoons check out blog tells like is httpstcoseu71ptn2q treason is ,1
2617,11001.0,in march house passed critical legislation forthepeople including emmett till antilynching act honor ,1
2618,21155.0,rod run ready loaded up headed south 1957 chevy belair to hot rod community look the ,1
2619,21155.0,cryptojack themooncarl i keep saying strikex strikexofficial forthepeople str ,1
2620,44007.0,not fine all notok allstartrek amwriting quote knowledge artistontwitter writer votingrights ,1
2621,33013.0,patientday pass forthepeople uscorruptioncrisis =no healthcarecorruptioncrisis =ye ,1
2622,6037.0,there serious lack investment city cleaning services neighborhoods cd1 we organized a ,1
2623,12086.0,keep up great work mr potus forthepeople americaisback bidenharrisadministration americanrescueplan ,1
2624,48333.0,i put little something pelicans +110 wbd random person we win must follow like wa ,1
2625,6107.0,teampelosi democratsdeliver onward forthepeople bluewaveforever e ,1
2626,6107.0,teampelosi democratsdeliver onward forthepeople ,1
2627,6107.0,nathanmackbrown pjb warm sane humane smart cool roks every day joe007 proves huge ,1
2628,44007.0,hey folks voting just fundamental prayer so about lot more vote champion ,1
2629,21155.0,ekiio6 altcoingordon you may want check strikex out i did research invested 2021 one very happy i ,1
2630,6107.0,kevinsixx13 that agenda judge belittle others while striving putin type dictator support httpstcopdcr7nvrla s ,1
2631,6107.0,berkleybearnews democrats about getting things done people kids future respecting the ,1
2632,21155.0,watcherguru good morning strikex community forthepeople strike ,1
2633,36061.0,httpstcoe6f1alkzuu gem missionhelios decentralizedspace ,1
2634,21155.0,thomasm33785571 bsctrends pancakeswap babydogecoin poodletoken seedifyfund kibainuglobal rb ,1
2635,48279.0,win 250 in usdt latest commercial viral tweet youtube link httpstco1ljaz309ii use all ,1
2636,6107.0,joebiden thank mr president democratsdeliver forthepeople ,1
2637,12105.0,remember senator joe manchin amp kyrsten sinema one royally screwed democratic black america httpstconoao0k65e4 s s ,1
2638,12105.0,indeed keith boykin let not forget voted against passing both hr1 amp hr4 well thi httpstco4o28glqzwd s ,1
2639,12105.0,eileen56530204 donaldreaves votethemoutwrld no doubt democratic sister eileen56530204 make t ,1
2640,19169.0,why does millermeeks repmmm hate children here quoting junk science antimask propaganda while sh ,1
2641,19139.0,i am so proud work hinsonashley millermeeks accomplished first term ia02 ar ,1
2642,19169.0,chuckgrassley broke thecussenate broke scotus picture not ok grassleys ,1
2643,25017.0,the race ia01 statistical dead heat bohannaniowa flip seat red blue safeguard democ ,1
2644,11001.0,shame ashley hinson 192 republican colleagues voted against capping cost insulin 35 ,1
2645,11001.0,some ia01 news hotline morning action commissioned poll showing rep mariannette millermeeks lea ,1
2646,11001.0,today njhotline ercovey takes deep inside wv02 trump regrets not marching capitol bob gibbs ,1
2647,11001.0,am excited kick off 2022 congressional art competition the competition open high school studen ,1
2648,11001.0,new marcorubio repashleyhinson gazette today us ag serves example resilience in ,1
2649,25017.0,democrats can not only hold expand house majority follow jfchen bohannaniowa ,1
2650,19153.0,none eastern iowa ia02 ia01 ,1
2651,19113.0,beautiful evening bertram meet voters talk about campaign ia02 sign up stay up date ,1
2652,19169.0,repashleyhinson your donations brownells amp constant fearmongering about dems taking guns away 2nd ame ,1
2653,19169.0,always thoughts prayers these republicans but vote background checks gun shows never ia02 ,1
2654,19169.0,a great reminder lizmathis1 working hardworking folks iowa not special interest groups amp the ,1
2655,45027.0,kentanji brown jackson only justice has spent substantial amount time defending poor people while ,1
2656,19139.0,i am so proud work hinsonashley millermeeks accomplished first term ia02 ar ,1
2657,19113.0,i spent last two days talking voters farley decorah postville we covered we can bring down d ,1
2658,19169.0,chuckgrassley broke thecussenate broke scotus picture not ok grassleys ,1
2659,19169.0,repashleyhinson hinsonashley repashleyhinson distracting ia02 immigration issues again why the ,1
2660,19169.0,ashley hinson also voted no restaurant revitalization fund replenishment act this bill provides addition ,1
2661,19169.0,ashley hinson voted no afordable insulin now act caps insulin 35 per month many iowans ia02 ha ,1
2662,19169.0,so did ashley hinson vote against past days affordable insulin now act nay restaurant revit ,1
2663,19169.0,repashleyhinson repfeenstra hinsonashley repashleyhinson can ask buddies senate stop block ,1
2664,19169.0,repashleyhinson repcheri hinsonashley repashleyhinson you threw colleagues under bus get sound ,1
2665,19169.0,repashleyhinson repcheri you chose call yourself recovering journalist win favor trump amp med ,1
2666,19113.0,im blown away financial support campaign continues receive iowans want common sense leadership w ,1
2667,19169.0,repashleyhinson hinsonashley time apply common sense claim possess amp hold big oil a httpstcosqe6co6x6g s ,1
2668,19169.0,maybe iowa repashleyhinson hinsonashley should spend time colleague mn iowans wish hinson ,1
2669,19169.0,repashleyhinson the fed res reports us corporate profits surged 25 biggest annual increase 50 yrs ,1
2670,19169.0,hinsonashley where lie ronna mcdaniel says jan 6 rioters engaged legitimate political discourse httpstcoun1bj1vqtb s ,1
2671,11001.0,one reasons vote lizmathis1 november congress i support legislation cap the ,1
2672,19169.0,instead focusing issues impact iowans like corporate greed amp price gouging republicans like ,1
2673,19169.0,this seems like good advice repashleyhinson hinsonashley avoid fox encounters iowa ,1
2674,19169.0,repashleyhinson repashleyhinson hinsonashley distracting ia02 horrible record against constit ,1
2675,19169.0,what we seeing republicans like repashleyhinson hinsonashley votes keep big profits big pharma ,1
2676,19169.0,time truthtuesday repashleyhinson hinsonashley may say wants lower prescription drug costs b ,1
2677,45027.0,one ten adult iowans diagnosed diabetes yet iowa rs refuse act protect iowans ris ,1
2678,19169.0,repashleyhinson hinsonashley we week are we still blaming biden lower gas prices ,1
2679,32003.0,liz mathis ia02 affiliation iowa virtually even election 2nd congressional district will ,1
2680,25017.0,democrats can not only hold expand house majority follow jfchen bohannaniowa ,1
2681,19153.0,none eastern iowa ia02 ia01 ,1
2682,47149.0,can smell corruption france america tcot ccot maga vote votes voter voters voting election ,1
2683,4025.0,maga republicans stop giving grifter con man trump hard earned money ,1
2684,29135.0,donaldjtrumpjr about all maga needs know ,1
2685,42027.0,b52malmet trump maga followers bear falsewitness wide range subjects attacking heart american va ,1
2686,4025.0,absolutely maga republicans seniors democrats working hard put needs american people first ,1
2687,53033.0,indypols defidylan1215 squirrelforeign simongerman600 checked out profile bro unsurprisingly youre an ,1
2688,48269.0,president donald j tru collectible pocket watch up 80 off today only free shipping ,1
2689,27053.0,55francie lifelongwanderr radiofreetom the propaganda has painted picture left radically false ,1
2690,6107.0,amen goditrust bibleverse maga trump trump2024 mondaymotivation jesus pray mondaymorning monday ,1
2691,12086.0,lordfusitua this we face everywhere outoftouch left cling unrealistic esg hogwash while poor ,1
2692,27053.0,radiofreetom they really don get do assume we stupid what fall f ,1
2693,12099.0,great job tiger woods masters true champion trump donaldtrump republican conservative trump2024 maga kag usa politics ,1
2694,27097.0,s dakota ag jasonravnsborg murderersimple that unfamiliar check out the screwed up state o ,1
2695,15001.0,iamgabesanchez cwebbonline elonmusk they totally used now that one now reoccurring themes ,1
2696,6037.0,i guess whacks off manhood scale stormy walk by ,1
2697,12099.0,mrbill0691 army82ed armybratnc5 arnoldwyrick assasin2x4 atulane87 atxpopoki auggonejames ava1111nava ,1
2698,6037.0,maga foxnews what about hunter laptop really worried about kids making money off pres ,1
