Time,Text,City,County,State
2022-04-11 08:06:19+00:00,b'And the coalition because that\xe2\x80\x99s who fed them the talking points. #Liberals #AusPol2022 https://t.co/PU26U9kqLE',,,,
2022-04-11 07:26:14+00:00,"b'The last two years of lock downs,police brutality,mandates,inflation,Ukraine support,  etc.had me decide to put the\xe2\x80\xa6 https://t.co/YpPQv2WloS'",Queensland,,,Australia
2022-04-11 07:04:38+00:00,b'What is this????\n@trspartyonline @TelanganaCMO @KTRTRS @MinisterKTR @TelanganaDGP @TigerRajaSingh \nWho is answerabl\xe2\x80\xa6 https://t.co/cLA9C6BJja',,,,
2022-04-11 06:27:24+00:00,"b'Both #Liberals and #Labor modelled their COVID response on China.\n\nBOTH!\nput them last, this is what they want.\xe2\x80\xa6 https://t.co/YkvDv1VC71'",,,,
2022-04-11 06:15:27+00:00,b'The probably REAL rates are:\nMore like 8.5 UNEmployment and 7.8 Under Employment\n#AusPol Nobody in the #Liberals wa\xe2\x80\xa6 https://t.co/ToO4xfh3sB',,,,
2022-04-11 06:09:16+00:00,"b""A liberal \xe2\xac\x87\xef\xb8\x8f\xe2\xac\x87\xef\xb8\x8f 1) Threatening conservatives \xf0\x9f\xa4\xa3 and 2) by admitting #Liberals own guns admits the problem isn't the g\xe2\x80\xa6 https://t.co/FtBHTN84yj""",,,,
2022-04-11 06:00:54+00:00,b'#Liberals are claiming they support #Ukraine while also tryin to escalate a war and devastate the entire country in\xe2\x80\xa6 https://t.co/hVyCBvIweS',,Chatham County,North Carolina,United States
2022-04-11 05:48:47+00:00,"b'Apparently, what most is the people want (populism) and loving your country (nationalism) is not good to #liberals\xe2\x80\xa6 https://t.co/0ULP85Pabr'",,,,
2022-04-11 04:46:10+00:00,"b""@stillgray Surprised #liberals haven't started burning dictionaries.""",San Diego,San Diego County,California,United States
2022-04-11 04:36:11+00:00,b'@paraga Looks like #liberals biggest echo chamber is being disrupted by the 270 Billion disrupter. Glad he\xe2\x80\x99s on the\xe2\x80\xa6 https://t.co/uXivjAVwBw',,Marion County,Kentucky,United States
2022-04-11 04:32:41+00:00,b'@ARanganathan72 #Muslims mullahs why stone pelting on #SriRamaNavami across #India is it because #SupremeCourt verd\xe2\x80\xa6 https://t.co/R025Rfmxvs',,,,
2022-04-11 04:19:09+00:00,b'@AnitaM86 @redsteeze @paraga Sounds like #liberals and the #fakewoke mob to me \xf0\x9f\x91\x87\xf0\x9f\x91\x87 #freespeech \n\n/\xcb\x88bi\xc9\xa1\xc9\x99tr\xc4\x93/\n\nobstina\xe2\x80\xa6 https://t.co/IcX6qODwwQ',,Marion County,Kentucky,United States
2022-04-11 04:18:55+00:00,"b""@LesStonehouse There's a difference between being rattled and kicking oneself / regretting making what seems a simp\xe2\x80\xa6 https://t.co/hyu9popEFM""",,,,
2022-04-11 04:09:50+00:00,"b'Emotional topics make you a target. Beware the Russian #Propaganda \n\nhttps://t.co/W8zoRIxsHE \n\nMacron, Sora, Scheff\xe2\x80\xa6 https://t.co/zlijeaNxCr'",,,,
2022-04-11 03:59:54+00:00,b'#Democracy #Politics #Appeasement #Liberals #PseudoInteligentsia #PMO #Pakistan #IMRANKHAN \n\nFor a change in 75 yea\xe2\x80\xa6 https://t.co/ytO2OmBIMg',,,,
2022-04-11 03:51:40+00:00,b'\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8 God I hate the police light emoji \xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8 Beware the Russian #Propaganda \n\nhttps://t.co/pvbxp9XUHS\xe2\x80\xa6 https://t.co/cpzdtFA3pq',,,,
2022-04-11 03:32:41+00:00,"b""If you're getting mad, you're getting played. Beware the Russian #Propaganda \n\nhttps://t.co/14mhRTLzfs \n\nSterling,\xe2\x80\xa6 https://t.co/sVpx35FVxW""",,,,
2022-04-11 03:27:32+00:00,b'#IPAMurdochLiberalPartyMedia has been running Australia for over 9 years and cover up agents are all installed insi\xe2\x80\xa6 https://t.co/uTGjuPOjRC',,,,
2022-04-11 03:25:16+00:00,b'@elonmusk NOT joining @Twitter Board? So disappointing. I bet #democrats/#liberals are celebrating tonight.',,Yavapai County,Arizona,United States
2022-04-11 03:16:48+00:00,b'I thought this election campaign was going to be boring. Maybe #albo should stop bashing the current government abo\xe2\x80\xa6 https://t.co/2G0AP9DECv',,,,
2022-04-11 03:12:57+00:00,b'Shit #liberals say \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.co/Sq42u0CXSX',,Marion County,Kentucky,United States
2022-04-11 03:02:17+00:00,"b'Wake up and smell the OPs. Beware the Russian #Propaganda \n\nhttps://t.co/bC67pC9DPC \n\nMahrez, Rory, hendo,\xe2\x80\xa6 https://t.co/TMyqo2YAT2'",,,,
2022-04-11 02:56:32+00:00,b'The prairies were partly sub-tropical oceans before and will be again.  We weren\xe2\x80\x99t around then and won\xe2\x80\x99t be next ti\xe2\x80\xa6 https://t.co/h4lKLz9kZI',,,,
2022-04-11 02:44:51+00:00,b'Calling all #Patriots #WAKEUP #Liberals #Democrats #USA https://t.co/rYGswzH3ho',,,,
2022-04-11 02:30:05+00:00,b'Cutting across 6 lanes of doom-scrolling. Beep beep. Beware the Russian #Propaganda \n\nhttps://t.co/W8zoRIxsHE \n\nCab\xe2\x80\xa6 https://t.co/2zu4tS9kun',,,,
2022-04-11 02:28:05+00:00,"b'Every one of us is being played, keep cool. Beware the Russian #Propaganda \n\nhttps://t.co/5UobXPBhuj \n\nEncouraging,\xe2\x80\xa6 https://t.co/XVCXTwWV3U'",,,,
2022-04-11 02:22:03+00:00,b'@PierrePoilievre did you mess up so bad that you pushed #Liberals and #NDP to form a #coalition? How can you fix this?',,,,
2022-04-11 02:12:12+00:00,"b'""\xf0\x9d\x97\xa7\xf0\x9d\x97\xb5\xf0\x9d\x97\xb2 \xf0\x9d\x98\x84\xf0\x9d\x97\xbc\xf0\x9d\x97\xbf\xf0\x9d\x97\xb9\xf0\x9d\x97\xb1 \xf0\x9d\x97\xb6\xf0\x9d\x98\x80 \xf0\x9d\x97\xba\xf0\x9d\x98\x86 \xf0\x9d\x97\xb9\xf0\x9d\x97\xbc\xf0\x9d\x97\xaf\xf0\x9d\x98\x80\xf0\x9d\x98\x81\xf0\x9d\x97\xb2\xf0\x9d\x97\xbf""\n#UAP #Federal_ICAC #NACC #ALP #Liberals #Clive #ClivePalmer @theheraldsun https://t.co/We95xA3b95'",,,,
2022-04-11 02:09:05+00:00,b'Bravo Paul!\n#NoMoreMandates\n#Ontario Must Get Back on its Economic Legs and Restore our former glory that the\xe2\x80\xa6 https://t.co/pPHMwxtS45',,,,
2022-04-11 02:01:32+00:00,b'Haven\xe2\x80\x99t the #Liberals done a great job?. Compare it to when #labor was getting us through the GFC. Didn\xe2\x80\x99t see the l\xe2\x80\xa6 https://t.co/DGNPVBtNof',,,,
2022-04-11 01:55:50+00:00,"b'Living with solar, driving a #tesla and generally looking after the environment while not giving a #fuck about the\xe2\x80\xa6 https://t.co/InT8ZEmY1w'",,,,
2022-04-11 01:52:43+00:00,b'We cannot afford #BigSwingingDicks inside the parliament of these sick people wasting taxpayers money on themselves\xe2\x80\xa6 https://t.co/N7R8Ozif9P',,,,
2022-04-11 01:44:11+00:00,"b""If you're getting mad, you're getting played. Beware the Russian #Propaganda \n\nhttps://t.co/W8zoRIxsHE \n\nChris Bail\xe2\x80\xa6 https://t.co/ZKBUx9M4w2""",,,,
2022-04-11 01:42:02+00:00,"b""This probably isn't what you're looking for. But you see it, and thats the point. \nThats &gt;always&lt; the point. Beware\xe2\x80\xa6 https://t.co/mrb6N1KOJ8""",,,,
2022-04-11 01:29:20+00:00,"b'\xe2\x80\x9cI think that we vote, not to get the best party in, but to keep the worst party out.\xe2\x80\x9d\n\xe2\x80\x95 Melina Marchetta, Looking\xe2\x80\xa6 https://t.co/WGHEPkzoT3'",Perth,City of Perth,,Australia
2022-04-11 01:25:54+00:00,b'Gutless nerd ran like the coward fraud he is. Soap box fake!  #Niagara #ohl #liberals #vampire https://t.co/V1BiTJNWdt',,,,
2022-04-11 01:23:45+00:00,b'How to know what is true. Just see the views of left wing and the opposite is true. \n\n#LeftViolenceInJNU #Left #facts #Liberals #liberalism',,,,
