Time,Text,City,County,State
2022-04-08 16:58:00+00:00,"b""NEW RECOVERY MEETING FOR DEPRESSION, ANXIETY, CUTTERS, OA's, ex AA's, ex NA's, Bulimia, etc. start your own meeting\xe2\x80\xa6 https://t.co/DjkdoeI15T""",,,,
2022-04-08 16:05:50+00:00,b'#Maddow #Bitcoin #CNN #ElizabethWarren #Manchin #Covid_19 #MSNBC #GreenNewDeal #NYC #BlackLivesMatter #AOC\xe2\x80\xa6 https://t.co/Bo24Nclcxg',,,,
2022-04-08 16:02:26+00:00,b'#Maddow #Bitcoin #CNN #ElizabethWarren #Manchin #Covid_19 #MSNBC #GreenNewDeal #NYC #BlackLivesMatter #AOC\xe2\x80\xa6 https://t.co/J1h8xmtlg2',,,,
2022-04-08 14:05:18+00:00,b'#BarackObama Advisor Screwed By Obama\xe2\x80\x99s Failed #Healthcare Policies\n\n&gt;https://t.co/pYxYB5Fadz\n#M4A #ACA #JoeBiden\xe2\x80\xa6 https://t.co/Ur1TtRQ1QB',,,,
2022-04-08 12:20:45+00:00,"b""Is this #America's #BolshevikRevolution? The #oppressed rising up against the #oppressors and #canceling voices the\xe2\x80\xa6 https://t.co/Cj2XzJAPrh""",North Ridgeville,Lorain County,Ohio,United States
2022-04-08 12:19:41+00:00,"b""I'm in! I'll buy an #ElectricVehicle when:\n- They're less than $30,000\n- The government buys back my gas guzzling h\xe2\x80\xa6 https://t.co/aQFU0YMrle""",North Ridgeville,Lorain County,Ohio,United States
2022-04-08 12:04:00+00:00,"b'RUSSIA HAS EXPERIENCED WEIGHTY CASUALTIES IN UKRAINE, KREMLIN SPOKESMAN ADMITS\nhttps://t.co/FYMiFOSgNi\n.\n#putin\xe2\x80\xa6 https://t.co/pR1fQMeZQo'",,,,
2022-04-08 11:48:48+00:00,b'#Maddow #Bitcoin #CNN #ElizabethWarren #Manchin #Covid_19 #MSNBC #GreenNewDeal #NYC #BlackLivesMatter #AOC\xe2\x80\xa6 https://t.co/BOlUqYzS4p',,,,
2022-04-08 11:31:12+00:00,b'RUSSIAN ROCKET ATTACK ON UKRAINIANS RAILWAY STATION KILLS 30 PEOPLE\nhttps://t.co/W5oY5HcE0g\n.\n#putin #russia #trump\xe2\x80\xa6 https://t.co/lgTa64IKef',,,,
2022-04-08 11:29:04+00:00,b'#Maddow #Bitcoin #CNN #ElizabethWarren #Manchin #Covid_19 #MSNBC #GreenNewDeal #NYC #BlackLivesMatter #AOC\xe2\x80\xa6 https://t.co/FvGaCw95B9',,,,
2022-04-08 11:28:16+00:00,"b'Sarah Palin vs. Democratic Socialist, Santa Clause \nin Congress House Race\n\n""He describes himself as a democratic s\xe2\x80\xa6 https://t.co/EJz6QMEkyD'",,,,
2022-04-08 10:52:20+00:00,"b""MSNBC - 4/6/2022 - @fshakir, #BernieSanders former campaign manager on Pres. Biden's comment on Amazon Unions, can\xe2\x80\xa6 https://t.co/Ri9lXTtQCY""",,,,
2022-04-08 09:22:17+00:00,b'This is a letter #BernieSanders wrote to #MargaretThatcher in 1981 about British human rights abuses in Northern Ir\xe2\x80\xa6 https://t.co/HBQBu2jtnH',,,,
2022-04-08 09:12:17+00:00,"b""@BernieSanders vote Sanders out if office. don't you find it Wierd that both #berniesanders and #herpies have the same slogan #felltheburn""",,,,
2022-04-08 01:53:01+00:00,"b'To which God replied, \xe2\x80\x9cNo, no, no, I said he was \xe2\x80\x98annoying.\xe2\x80\x99 (his personality)\nhttps://t.co/gjko5la532 \n#comedy\xe2\x80\xa6 https://t.co/SH3lXD5Tio'",,Tipton County,Indiana,United States
2022-04-07 23:35:54+00:00,"b'Agent Provocateur \nLazy, Slovenly #BernieSanders\nInciting\n #insurrection from his #IvoryTower.\nArmchair Dictator.\nS\xe2\x80\xa6 https://t.co/AuAuyx5wO6'",Rome,Floyd County,Georgia,United States
2022-04-07 23:19:53+00:00,b'\xe2\x80\x9cStarbucks workers have now WON 13 of 14 union elections.\xe2\x80\x9d\n\xe2\x80\x94@BernieSanders #BernieSanders https://t.co/UMIOhP8F8L',Houston,Harris County,Texas,United States
2022-04-07 20:54:34+00:00,b'#FuckIce @MigrantJustice #SHIMBY #JusticeForChiri  #NoPolimigra Fire @VTAttorneyGen Fire @BTVMayor\xe2\x80\xa6 https://t.co/zQwNMj0zdF',,,,
2022-04-07 20:54:16+00:00,b'@MigrantJustice #BlackAgenda #FuckIce #SHIMBY  #NoPolimigra Fire @VTAttorneyGen Fire @BTVMayor \n@TenantsUnionBTV\xe2\x80\xa6 https://t.co/vs4X0IJHMM',,,,
2022-04-07 20:53:53+00:00,b'\xe2\x9d\xa4\xef\xb8\x8f#HeroDavidRoss Will MIller Green Mountain Veterans for Peace. (/3 below)\xe2\x80\x94&gt;Vermont Chapter&lt;\xe2\x80\x94 of @VFPNational\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x8d\x81\xf0\x9f\x8c\x88\xf0\x9f\x91\x87\xf0\x9f\x8f\xbf\xe2\x80\xa6 https://t.co/SI3OYLVKOV',,,,
2022-04-07 20:53:28+00:00,b'\xf0\x9f\x8c\x88\xf0\x9f\x91\x87\xf0\x9f\x8f\xbf\xf0\x9f\x91\x88\xf0\x9f\x8f\xbb#transgender #transidentity #trans @TransEquality #FuckIce #SHIMBY  #NoPolimigra Fire @VTAttorneyGen Fire\xe2\x80\xa6 https://t.co/zzXzTsT3nX',,,,
2022-04-07 20:14:12+00:00,b'@candimilo @raisingdemwomen I never liked #BernieSanders I felt he was too far left.',Pittsburgh,Allegheny County,Pennsylvania,United States
2022-04-07 19:46:21+00:00,"b""Yea, same way y'all told us #BernieSanders will win ! https://t.co/ZxESRWnMpI""",,Mills County,Texas,United States
2022-04-07 17:33:17+00:00,b'Say it again #BernieSanders!!! They\xe2\x80\x99re not hearing you!! \xf0\x9f\x98\xa9\n\xe2\x80\xa2\xe2\x80\xa2\xe2\x80\xa2\n#CancelStudentDebt #TheJuiceNetwork https://t.co/1RrXWeiPY2',,,,
2022-04-07 16:53:01+00:00,"b'Listen to ""Beach Meditation Ambient noise"" by Grandpa Jim. \xe2\x9a\x93 https://t.co/CjpmqaKoXe  #cougars #angeles\xe2\x80\xa6 https://t.co/6CuLtuWU0f'",,,,
2022-04-07 16:40:37+00:00,b'#Maddow #Bitcoin #CNN #ElizabethWarren #Manchin #Covid_19 #MSNBC #GreenNewDeal #NYC #BlackLivesMatter #AOC\xe2\x80\xa6 https://t.co/4GbZrpB3Zz',,,,
2022-04-07 16:37:18+00:00,b'#Maddow #Bitcoin #CNN #ElizabethWarren #Manchin #Covid_19 #MSNBC #GreenNewDeal #NYC #BlackLivesMatter #AOC\xe2\x80\xa6 https://t.co/RJuSEWG4Pn',,,,
2022-04-07 16:35:17+00:00,b'#Maddow #Bitcoin #CNN #ElizabethWarren #Manchin #Covid_19 #MSNBC #GreenNewDeal #NYC #BlackLivesMatter #AOC\xe2\x80\xa6 https://t.co/cwN39sqHm9',,,,
2022-04-07 14:38:23+00:00,"b'#berniesanders just pay your kids, grandkids, greatgrandkids, stepkids, stepgrandkids, step greatgrandkids\xe2\x80\xa6 https://t.co/Y8swwY2wL0'",,,,
2022-04-07 14:18:58+00:00,"b""Maldives shelters sanctioned Russian billionaires' yachts.   Can United States do this with the oligarch billionair\xe2\x80\xa6 https://t.co/vpvGOoS5hx""",,,,
2022-04-07 13:23:17+00:00,b'@BernieSanders #WheresTheBill\n\n#3rdPartySpoiler every damn time.\n\n#bernieSanders + #tadDevine = #putinsPuppet',,,,
2022-04-07 12:01:23+00:00,b'Vote #BernieSanders In or Out at https://t.co/8DcwIEtHo8. Read this article and other news you missed. \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 A well-in\xe2\x80\xa6 https://t.co/EU5c34wdwK',,New York County,New York,United States
2022-04-07 11:05:28+00:00,"b""Is this #America's #BolshevikRevolution? The #oppressed rising up against the #oppressors and #canceling voices the\xe2\x80\xa6 https://t.co/PnSioCva9f""",North Ridgeville,Lorain County,Ohio,United States
2022-04-07 11:04:43+00:00,"b""I'm in! I'll buy an #ElectricVehicle when:\n- They're less than $30,000\n- The government buys back my gas guzzling h\xe2\x80\xa6 https://t.co/41cXLckKnA""",North Ridgeville,Lorain County,Ohio,United States
