Time,Text,City,County,State
2022-04-10 19:42:16+00:00,"b""#Liberal folks sometimes are more #CONSERVATIVE than conservatives\n\nThey're pro political establishment, sexist, an\xe2\x80\xa6 https://t.co/EmniV2J34m""",,,,
2022-04-10 19:21:15+00:00,b'WEF owns #Liberal govt\n\nGarbage',,,,
2022-04-10 19:18:48+00:00,"b'Govt injecting a foreign mRNA spike protein; \n\nThe same as,\n\nGovt building landing pad for hostile alien army.\n\n\xf0\x9f\x91\xbd\xf0\x9f\x91\xbd\xf0\x9f\x91\xbd\xe2\x80\xa6 https://t.co/mVTe2ca9VK'",,,,
2022-04-10 18:54:10+00:00,b'I think liberals should wear medals (like I\xe2\x80\x99m the army) to let you know all the topics you\xe2\x80\x99re not allowed to talk r\xe2\x80\xa6 https://t.co/oIMk8EoOMo',,,,
2022-04-10 18:47:07+00:00,"b""@CBCPolitics @JPTasker @CBC's article by @JPTasker listing the Federal Liberal promises left out of Budget 2022\n\nLi\xe2\x80\xa6 https://t.co/r9dS4YjVYL""",Ontario,Cochrane District,,Canada
2022-04-10 18:07:02+00:00,b'@cheryl1492 @HaveWeAllGoneM1 Ordjnary Canadians who have been neglected by the #Liberal focused on meeting the #WEF\xe2\x80\xa6 https://t.co/LLr2QzY7uQ',,,,
2022-04-10 18:06:57+00:00,b'John Mearsheimer with the passing of George Kennan and subsequently Stephen Cohen is the foremost living authority\xe2\x80\xa6 https://t.co/gQPVJ0xqKD',Portsmouth,Rockingham County,New Hampshire,United States
2022-04-10 17:58:18+00:00,b'#liberal brain anatomy. https://t.co/1WyA9TaWiN',,,,
2022-04-10 17:40:40+00:00,b'A vital dynamic to understand when trying to make sense of the complexity of the current situation in #Ukraine with\xe2\x80\xa6 https://t.co/0sYSoQEEib',Portsmouth,Rockingham County,New Hampshire,United States
2022-04-10 17:23:35+00:00,b'@TennantRob White #liberal females are the problem. Prove me wrong',,,,
2022-04-10 17:18:47+00:00,b'\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82Only a depraved Oligarchy that turned plunder into a way of life would use the law to glorify #Corruption and j\xe2\x80\xa6 https://t.co/vgQfOpRN5W',Belgium,Nivelles,,België / Belgique / Belgien
2022-04-10 17:10:32+00:00,"b'@Jason According to the mainstream media, a constructive and civil conversation between a #conservative like\xe2\x80\xa6 https://t.co/RLiEwC6XKU'",Krakow,Kraków,,Polska
2022-04-10 17:07:02+00:00,b'The most honest and not swayed by the #liberal #political  buffoon\xe2\x80\x99s in government now. https://t.co/xHXNoPbJeW',,,,
2022-04-10 17:05:48+00:00,b'Ask your #California government and #Liberal elected officials.  Why should @elonmusk pay for their mistakes.  They\xe2\x80\xa6 https://t.co/PJLCUWYADE',,,,
2022-04-10 16:34:33+00:00,b'#Liberal #Progressive #Democrats threatening to leave @Twitter are literally calling for speech suppression. They p\xe2\x80\xa6 https://t.co/GoxZjJbt7P',,Centre County,Pennsylvania,United States
2022-04-10 16:33:15+00:00,b'I wonder what the #DemocratGoomerParty have planned this week in school with your children?  \n\nI hear showing PORN\xe2\x80\xa6 https://t.co/Tgta2ja19J',,,,
2022-04-10 16:19:38+00:00,"b'""Kitchen table issues."" Dems are pushing this hard in their cool calming speech. \n\nDoes it make you warm and fuzzy\xe2\x80\xa6 https://t.co/MSOTASPNND'",,,,
2022-04-10 16:05:16+00:00,b'@anders_aslund This public demonstration by #Putins #sympathisers is not acceptable while they get rich off our\xe2\x80\xa6 https://t.co/0zmJJTc3EJ',London,,,United Kingdom
2022-04-10 15:56:12+00:00,b'@KimMangone Those on the #progressive or #liberal or @TheDemocrats should stop indiscriminately #demonizing those o\xe2\x80\xa6 https://t.co/I2mVgSnmTq',West Valley City,Salt Lake County,Utah,United States
2022-04-10 15:53:26+00:00,"b""@Drift_Mouth @DoctorFishbones @covie_93 What is this #Liberal obsession with Trump? He's OUT! He's a grifting\xe2\x80\xa6 https://t.co/jKr4COtM0A""",,,,
2022-04-10 15:46:04+00:00,"b""@CBC's article by @JPTasker listing the Federal Liberal promises left out of Budget 2022\n\nLike the budget itself, t\xe2\x80\xa6 https://t.co/TOylLk4A2C""",Ontario,Cochrane District,,Canada
2022-04-10 15:01:50+00:00,b'If keeping people from #Voting who are:\nIllegal \nDead\nNon citizens \nNot in district \nLegal lost right to\nIs\xe2\x80\xa6 https://t.co/8DYYOAtyR2',Ball Ground,Cherokee County,Georgia,United States
2022-04-10 15:00:36+00:00,b'\xf0\x9f\x87\xba\xf0\x9f\x87\xb2The USA is absolutely the number one country in the WORLD....at marketing itself as the number one country in the\xe2\x80\xa6 https://t.co/fTdRpy3JXq',Asheville,Buncombe County,North Carolina,United States
2022-04-10 14:28:31+00:00,"b'If #liberal ideas are so \xe2\x80\x9cgreat\xe2\x80\x9d, why are you constantly trying to force it on ppl? Why can\xe2\x80\x99t you debate it on the\xe2\x80\xa6 https://t.co/JAtCAMv3G0'",Cuba,,,Cuba
2022-04-10 14:13:11+00:00,b'#PierrePoilievreForPM \n\nNothing scares the #Liberal #TrudeauTyranny supporters more!!! https://t.co/zjF42pC7Kd',,,,
2022-04-10 13:59:39+00:00,b'@luckysean #Canada needs #consumerprotection \xf0\x9f\x93\xa3Endless cycle of outstanding problems  #BC   #Ontario #housing #auto\xe2\x80\xa6 https://t.co/RXvPhA7NFa',,,,
2022-04-10 13:57:25+00:00,b'@simonahac @GrogsGamut @nyunggai Warren Mundine @nyunggai has been a sellout to #FirstNations people ever since he\xe2\x80\xa6 https://t.co/7Ia6YT4nRl',,,,
2022-04-10 13:51:28+00:00,b'@LuckeeStrke He is having to be a #Liberal.',Waco,McLennan County,Texas,United States
2022-04-10 13:43:46+00:00,"b'Pretty clear what @MayorOfMKE policies will bring to Milwaukee. More of the same destructive, poverty-encouraging,\xe2\x80\xa6 https://t.co/UUlxp9yFrv'",,,,
2022-04-10 13:23:10+00:00,"b""Hahahahhaa I'm waiting for the #cancel  Adam shefter hahahha come on #Liberal #LiberalismIsAMentalDisease""",,,,
2022-04-10 13:22:38+00:00,b'Conservatives hate. We hate liberal ideals not the person. \n\nLiberals hate. Liberals hate the people who oppose the\xe2\x80\xa6 https://t.co/2TGEVYsGSN',,Chatham County,North Carolina,United States
2022-04-10 13:13:02+00:00,b'#liberation #liberal #Liberty #LibertyBeauty Read 150 subj till climax site:Is freedom mostly good for men or women? https://t.co/dU5rJvMaXU',,,,
2022-04-10 13:08:37+00:00,"b""Looking to score a job at O'Reilly Automotive? You're in luck. Click the link in our bio for the job description an\xe2\x80\xa6 https://t.co/PIoVQGScDg""",,Seward County,Kansas,United States
2022-04-10 12:59:01+00:00,"b'@MeNeverlabour @philallen02 @JenImpertinent Of course it is.\nBut, when the so-called #liberal #progressive\xe2\x80\xa6 https://t.co/tQ4jBfuQHq'",,,,
2022-04-10 12:50:01+00:00,"b'Obsessed with helping victims of #racism and other forms of exclusion, the #liberal reflex is to introduce measures\xe2\x80\xa6 https://t.co/4hAJdIwpsa'",Berlin,,,Deutschland
2022-04-10 12:47:12+00:00,b'@InbarCohen13 Stop being #Liberal',,,,
2022-04-10 12:46:15+00:00,"b'Judgement in the matter of \xe2\x80\x9cNoel Harper vs Union of India\xe2\x80\x9d , is the bone of contention\xe2\x80\xa6.\n\n#Liberal propaganda sudde\xe2\x80\xa6 https://t.co/rt2iDilDZo'",,,,
2022-04-10 12:30:05+00:00,"b'#LNPFAIL - COVID, Supply Chains and the Floods Edition Lightweight Hoodie https://t.co/jd17Gutpp4  #auspol #lnp\xe2\x80\xa6 https://t.co/I9iZTHz0Ii'",,,,
2022-04-10 12:24:05+00:00,b'Wakey wakey sleepyheads. \xf0\x9f\x87\xba\xf0\x9f\x87\xb2\xf0\x9f\xa6\x85\n\n#Biden #Dementia #Democrats  #liberal #BidenCrimeFamilly https://t.co/zHf5UH2Tjp',,,,
2022-04-10 12:21:43+00:00,"b""@BabushkaThe @abcnews The problem with being in a safe #Liberal seat ( #Menzies ) is , the Liberals won't spend muc\xe2\x80\xa6 https://t.co/iEuRo3NYo5""",,,,
