Time,Text,City,County,State
2022-04-11 12:30:52+00:00,"b""Trump Collectible Pocket Watch. EXCLUSIVE: You won't find this offer anywhere el\xcc\xa1se but here! (FREE SHIPPING) \xf0\x9f\xa4\x97\xe2\x80\xa6 https://t.co/5PZzariRpu""",,,,
2022-04-11 12:24:49+00:00,b'\xcc\x94Trump Collectible Pocket Watch - Today Up to 80% OFF! (FREE SHIPPING) \xf0\x9f\x98\x8a\n\n#TrumpWasRightAboutEverything\xe2\x80\xa6 https://t.co/8xJmrCj0si',,,,
2022-04-11 12:11:21+00:00,b'President Donald J. Trump Collectible Pocket Watch -\xcc\x96 Up to 80% OFF Today! (FREE SHIPPING) \xf0\x9f\x98\x92\xe2\x80\xa6 https://t.co/LRXexxiPVs',,,,
2022-04-11 12:08:44+00:00,"b""LUXURY: You won't find a more \xcc\x94luxurious time piece that profiles our great President Trump in such an honorable wa\xe2\x80\xa6 https://t.co/Z0AeLEyk9B""",,,,
2022-04-11 11:32:17+00:00,b'@MollyCAgain1983 Good Morning My Patriotic Neighbor Enjoy This Beautiful Clear Blue Sky Sunshine Day... #KAG\xe2\x80\xa6 https://t.co/B75i4XkuhL',,,,
2022-04-11 08:52:04+00:00,b'President Dona\xcc\x94ld J. Trump Collectible Pocket Watch -  Up to 80% OFF!  Today Only ! (FREE SHIPPING) \xf0\x9f\x98\x9d\xe2\x80\xa6 https://t.co/sEohM9rCod',,,,
2022-04-11 08:49:57+00:00,b'HISTORIC: This collectible Pocket Watch is something every Proud Trump Sup\xcc\x94porter should be proud to own for genera\xe2\x80\xa6 https://t.co/FGGhz6jJpT',Baltimore,,,United States
2022-04-11 08:48:48+00:00,"b""L\xcc\xa1UXURY: You won't find a more luxurious time piece that profiles our great President Trump in such an honorable wa\xe2\x80\xa6 https://t.co/wCDCqSWdZO""",,,,
2022-04-11 08:43:25+00:00,"b""Trump Co\xcc\x94llectible Pocket Watch. EXCLUSIVE: You won't find this offer anywhere else but here! (FREE SHIPPING) \xf0\x9f\x98\xb1\xe2\x80\xa6 https://t.co/zQ6cRWhdVI""",,,,
2022-04-11 08:40:22+00:00,b'President Donald J. Tru\xcc\x94mp Collectible Pocket Watch -  Up to 80% OFF!  Today Only ! (FREE SHIPPING) \xf0\x9f\x98\x9a\xe2\x80\xa6 https://t.co/iLI5ReWeVa',Seattle,King County,,United States
2022-04-11 08:39:21+00:00,b'President Donald J. Trump Collectible Pocket Watch - Up to 80% OFF Today! (FREE SH\xcc\x8dIPPING) \xf0\x9f\x98\x81\n\n\xe2\x9e\xac\xe2\x80\xa6 https://t.co/PwpIbhJg0N',,,,
2022-04-11 08:33:55+00:00,b'President Donald J. Trump Collectible Pocket Watch - Up to 80% OFF Today \xcc\x97Only! - FREE SHIPPING \xf0\x9f\x98\x8a\n\n#TrumpSupporter\xe2\x80\xa6 https://t.co/idatHua9cH',,,,
2022-04-11 08:32:54+00:00,b'GIFT: This Iconic Watch Ma\xcc\x8dkes a Great Gift for friends &amp; family! Today up to 80% Off! (FREE SHIPPING) \xf0\x9f\x98\x98\n\n\xf0\x9f\x91\x89\xe2\x80\xa6 https://t.co/tpL808yEMy',Manchester,Greater Manchester,,United Kingdom
2022-04-11 08:04:34+00:00,"b'Great job by Tiger Woods in the Masters, a true champion! #trump #donaldtrump #republican #conservative #trump2024 #MAGA #KAG #usa #politics'",West Palm Beach,Palm Beach County,Florida,United States
2022-04-11 01:43:34+00:00,b'@CNNOpinion @DeanObeidallah A coup can only occur when an armed militia or military topples the person in power &amp; s\xe2\x80\xa6 https://t.co/AKYg89k6pu',,,,
