Time,Text,City,County,State
2022-04-10 04:47:16+00:00,"b'@mommagoosecfn #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY?\xe2\x80\xa6 https://t.co/zQJuGcx7Ab'",,,,
2022-04-10 04:46:57+00:00,"b'@TroyZapalac #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3\xe2\x80\xa6 https://t.co/zDgSJj2abx'",,,,
2022-04-10 04:46:48+00:00,"b'@TreyJoens #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3 |\xe2\x80\xa6 https://t.co/ldJcUP5nCv'",,,,
2022-04-10 04:46:39+00:00,"b'@cheryl21392699 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY\xe2\x80\xa6 https://t.co/96u3l55IIO'",,,,
2022-04-10 04:45:38+00:00,"b'@DevineAngel22 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY?\xe2\x80\xa6 https://t.co/GHpsRBCoI2'",,,,
2022-04-10 04:45:25+00:00,"b'@TheCCShowcast #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY?\xe2\x80\xa6 https://t.co/SJdvR16UPK'",,,,
2022-04-10 04:45:15+00:00,"b'@C_Joeel #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3 |\xe2\x80\xa6 https://t.co/64efvtgMYI'",,,,
2022-04-10 04:45:02+00:00,"b'@ARCoachMike #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3\xe2\x80\xa6 https://t.co/Sv7SAfWrJO'",,,,
2022-04-10 04:44:52+00:00,"b'@KatrinaMorton19 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALL\xe2\x80\xa6 https://t.co/ApxTqhZCBa'",,,,
2022-04-10 04:44:37+00:00,"b'@littleredhouser #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALL\xe2\x80\xa6 https://t.co/Dtw3v1X3M6'",,,,
2022-04-10 04:44:19+00:00,"b'@BeachCity55 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3\xe2\x80\xa6 https://t.co/PnZ2feKdJd'",,,,
2022-04-10 04:44:01+00:00,"b'@orphee92 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3 |\xe2\x80\xa6 https://t.co/GQULfNslNR'",,,,
2022-04-10 04:43:46+00:00,"b'@whitneyh #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3 |\xe2\x80\xa6 https://t.co/ijfYjjIYpC'",,,,
2022-04-10 04:43:34+00:00,"b'@HappyClam #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3 |\xe2\x80\xa6 https://t.co/FjAGDtXeWf'",,,,
2022-04-10 04:43:24+00:00,"b'@HappyHorseGirl1 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALL\xe2\x80\xa6 https://t.co/3yDocxbUlq'",,,,
2022-04-10 04:43:10+00:00,"b'@JTLTMT #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3 |\xe2\x80\xa6 https://t.co/WBkShvLyMG'",,,,
2022-04-10 04:43:00+00:00,"b'@nicmwill #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3 |\xe2\x80\xa6 https://t.co/W58QqlW0zj'",,,,
2022-04-10 04:42:42+00:00,"b'@MBOKSR_MAGA #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3\xe2\x80\xa6 https://t.co/01y9ycX1Al'",,,,
2022-04-10 04:42:33+00:00,"b'@lilibellmia #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3\xe2\x80\xa6 https://t.co/tTPjAuXS1q'",,,,
2022-04-10 04:42:25+00:00,"b'@ZibaLady1 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3 |\xe2\x80\xa6 https://t.co/aMXeOoAS4U'",,,,
2022-04-10 04:42:10+00:00,"b'@SchmidtSteve6 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY?\xe2\x80\xa6 https://t.co/kfM2UKAhzJ'",,,,
2022-04-10 04:41:58+00:00,"b'@halvorpie #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3 |\xe2\x80\xa6 https://t.co/FIAKvhmVWu'",,,,
2022-04-10 04:41:32+00:00,"b'@guthrie_allan #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY?\xe2\x80\xa6 https://t.co/zJdsbP1Zzw'",,,,
2022-04-10 04:41:19+00:00,"b'@Purple11121505M #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALL\xe2\x80\xa6 https://t.co/wZlAaTBVMi'",,,,
2022-04-10 04:40:09+00:00,"b'@cofiregirl1 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3\xe2\x80\xa6 https://t.co/1YEeoPngEc'",,,,
2022-04-10 04:39:53+00:00,"b'@PitbullRedhat #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY?\xe2\x80\xa6 https://t.co/ZzU8ohbcRh'",,,,
2022-04-10 04:39:39+00:00,"b'@tforthelma #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3\xe2\x80\xa6 https://t.co/1EnemwrzbB'",,,,
2022-04-10 04:39:23+00:00,"b'@biggjon61 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3 |\xe2\x80\xa6 https://t.co/FS2Z7Zq952'",,,,
2022-04-10 04:39:09+00:00,"b'@Timm989 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3 |\xe2\x80\xa6 https://t.co/4M1Yzr3mLl'",,,,
2022-04-10 04:37:14+00:00,"b'@LAFrance321 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3\xe2\x80\xa6 https://t.co/6OTIWlWFFs'",,,,
2022-04-10 04:37:03+00:00,"b'@GusHansen16 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3\xe2\x80\xa6 https://t.co/Aodn3Q61As'",,,,
2022-04-10 04:36:52+00:00,"b'@charles28540715 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALL\xe2\x80\xa6 https://t.co/bG5PLFkbVl'",,,,
2022-04-10 04:36:41+00:00,"b'@Truth4All19 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3\xe2\x80\xa6 https://t.co/M9EGm0td0t'",,,,
2022-04-10 04:36:18+00:00,"b'@JCanuesee #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3 |\xe2\x80\xa6 https://t.co/ThoqLifl5H'",,,,
2022-04-10 04:36:01+00:00,"b'@FroschZeit #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3\xe2\x80\xa6 https://t.co/m8oxGGj226'",,,,
2022-04-10 04:35:42+00:00,"b'@TismeforTrump #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY?\xe2\x80\xa6 https://t.co/CYfl5tLP8h'",,,,
2022-04-10 04:35:33+00:00,"b'@BoJiden16 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3 |\xe2\x80\xa6 https://t.co/MDkOyyQJ7B'",,,,
2022-04-10 04:35:09+00:00,"b'@audjxx #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3 |\xe2\x80\xa6 https://t.co/HooIHZcaZy'",,,,
2022-04-10 04:34:58+00:00,"b'@mmessing43 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3\xe2\x80\xa6 https://t.co/ki5GQsqYS3'",,,,
2022-04-10 04:34:48+00:00,"b'@jeepgirl9272 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY?\xe2\x80\xa6 https://t.co/dL92RP6T9j'",,,,
2022-04-10 04:34:37+00:00,"b'@blood__liberty #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY\xe2\x80\xa6 https://t.co/RP3dInEoyW'",,,,
2022-04-10 04:34:25+00:00,"b'@RestoreTruthFJB #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALL\xe2\x80\xa6 https://t.co/gSTqqQvCRg'",,,,
2022-04-10 04:34:10+00:00,"b'@Catalena415 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3\xe2\x80\xa6 https://t.co/Yu3hHXWR5r'",,,,
2022-04-10 04:33:57+00:00,"b'@SouthGAPatriot #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY\xe2\x80\xa6 https://t.co/KFgHYTxdeE'",,,,
2022-04-10 04:33:47+00:00,"b'@nationalcrimewr #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALL\xe2\x80\xa6 https://t.co/Rtib584vzJ'",,,,
2022-04-10 04:33:36+00:00,"b'@Conservliving #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY?\xe2\x80\xa6 https://t.co/5xbcljPYIj'",,,,
2022-04-10 04:33:26+00:00,"b'@AllForCountry #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY?\xe2\x80\xa6 https://t.co/8Q0e0B0aux'",,,,
2022-04-10 04:33:11+00:00,"b'@ShanPatriot #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3\xe2\x80\xa6 https://t.co/TINgUx4irb'",,,,
2022-04-10 04:32:57+00:00,"b'@TexasTrue5 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3\xe2\x80\xa6 https://t.co/b1dRoHz3C2'",,,,
2022-04-10 04:32:47+00:00,"b'@TortianoDeffler #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALL\xe2\x80\xa6 https://t.co/bhfBvtvo4w'",,,,
2022-04-10 04:32:37+00:00,"b'@babytrumpworld #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY\xe2\x80\xa6 https://t.co/bCZSvRziOV'",,,,
2022-04-10 04:32:22+00:00,"b'@BestValuesSite #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY\xe2\x80\xa6 https://t.co/NhILpTZgr1'",,,,
2022-04-10 04:32:09+00:00,"b'@BobbySavann #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3\xe2\x80\xa6 https://t.co/rc1e0DIbbH'",,,,
2022-04-10 04:31:57+00:00,"b'@BuyDirectUSA #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY?\xe2\x80\xa6 https://t.co/Aex2ifM2q2'",,,,
2022-04-10 04:31:42+00:00,"b'@LJohnson0013 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY?\xe2\x80\xa6 https://t.co/vYq9llvpj6'",,,,
2022-04-10 04:31:31+00:00,"b'@JoeRod_818to305 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALL\xe2\x80\xa6 https://t.co/LSmUpTzfuK'",,,,
2022-04-10 04:31:21+00:00,"b'@DoctorGerhard #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY?\xe2\x80\xa6 https://t.co/sbVDF556VE'",,,,
2022-04-10 04:27:49+00:00,b'@JeanCharest is not a #conservative https://t.co/BcnBgpHNbm',Alberta,Municipal District of Lesser Slave River,,Canada
2022-04-10 04:23:59+00:00,b'Reading of the bind many #religious groups (#Christian especially) are in today. #Conservative ones tend to appeal\xe2\x80\xa6 https://t.co/0z1iw0162L',,,,
2022-04-10 04:22:25+00:00,"b'@LeighanneSchmi3 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALL\xe2\x80\xa6 https://t.co/YsWUFfSAOf'",,,,
2022-04-10 04:22:14+00:00,"b'@bdpatrick63 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3\xe2\x80\xa6 https://t.co/OUTZzkuaYa'",,,,
2022-04-10 04:22:03+00:00,"b'@JPatt1978 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3 |\xe2\x80\xa6 https://t.co/le8TUOtz4l'",,,,
2022-04-10 04:21:53+00:00,"b'@MommaLexy1 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3\xe2\x80\xa6 https://t.co/n09jDqwNnG'",,,,
2022-04-10 04:21:43+00:00,"b'@stauche53 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3 |\xe2\x80\xa6 https://t.co/pZIfIJdXOR'",,,,
2022-04-10 04:21:34+00:00,"b'@RonNewport3 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3\xe2\x80\xa6 https://t.co/sInnq9oclH'",,,,
2022-04-10 04:21:05+00:00,"b'@MoeJumbles #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3\xe2\x80\xa6 https://t.co/I1ea8XeAAl'",,,,
2022-04-10 04:20:52+00:00,"b'@girlygirl1227 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY?\xe2\x80\xa6 https://t.co/Tcr1AbkdBi'",,,,
2022-04-10 04:19:40+00:00,"b'@sorrells4texas #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY\xe2\x80\xa6 https://t.co/IJRxOnR3jJ'",,,,
2022-04-10 04:19:28+00:00,"b'@rch3171 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3 |\xe2\x80\xa6 https://t.co/n7gbZ0jl7U'",,,,
2022-04-10 04:18:59+00:00,"b'@nielsen_project #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALL\xe2\x80\xa6 https://t.co/UnSr77nGWQ'",,,,
2022-04-10 04:18:49+00:00,"b'@ucorio #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3 |\xe2\x80\xa6 https://t.co/EQGMZBhmuo'",,,,
2022-04-10 04:18:35+00:00,"b'@45Melissa24 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3\xe2\x80\xa6 https://t.co/lou4zGtxT9'",,,,
2022-04-10 04:18:20+00:00,"b'@justajarhead #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY?\xe2\x80\xa6 https://t.co/pnknwrDEDA'",,,,
2022-04-10 04:17:55+00:00,"b'@MKLewisNews #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3\xe2\x80\xa6 https://t.co/C8GC2I8sUg'",,,,
2022-04-10 04:17:38+00:00,"b'@BlDENCheated #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY?\xe2\x80\xa6 https://t.co/8BUknYgmEi'",,,,
2022-04-10 04:17:23+00:00,"b'@carrielea85 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3\xe2\x80\xa6 https://t.co/Ye1Yi3l0tA'",,,,
2022-04-10 04:16:52+00:00,b'@andywilson11 Religion brought me to a personal relationship with #JesusChrist \n\nWhile I disagree with the religios\xe2\x80\xa6 https://t.co/Jyzjt9a0OI',,Logan County,Illinois,United States
2022-04-10 04:16:00+00:00,"b'@bamafan246 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3\xe2\x80\xa6 https://t.co/LpYJ0u7vhj'",,,,
2022-04-10 04:15:46+00:00,"b'@TJOlive71853184 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALL\xe2\x80\xa6 https://t.co/1Tt0orgNaa'",,,,
2022-04-10 04:15:34+00:00,"b'@TanyaJa79059984 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALL\xe2\x80\xa6 https://t.co/5ePf3iJpot'",,,,
2022-04-10 04:15:22+00:00,"b'@mysterypatriot7 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALL\xe2\x80\xa6 https://t.co/c6CLTtrbd1'",,,,
2022-04-10 04:15:10+00:00,"b'@MNagin #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3 |\xe2\x80\xa6 https://t.co/zQkBkKRVHo'",,,,
2022-04-10 04:15:00+00:00,"b'@Gonzalo85307646 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALL\xe2\x80\xa6 https://t.co/DoTh4f1gAg'",,,,
2022-04-10 04:14:48+00:00,"b'@JimSTruthBTold #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY\xe2\x80\xa6 https://t.co/ESWBar7VrI'",,,,
2022-04-10 04:14:28+00:00,"b'@FalliveneEdward #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALL\xe2\x80\xa6 https://t.co/M1dr4neqUK'",,,,
2022-04-10 04:14:01+00:00,"b'@BuckshotBusby #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY?\xe2\x80\xa6 https://t.co/xQWno5RAm3'",,,,
2022-04-10 04:13:41+00:00,"b'@CuriousHobbyist #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALL\xe2\x80\xa6 https://t.co/n5uxMBifJE'",,,,
2022-04-10 04:13:28+00:00,"b'@sthcoin_sthc #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY?\xe2\x80\xa6 https://t.co/uQGB0GWyQB'",,,,
2022-04-10 04:13:18+00:00,"b'@Gerrylewis12206 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALL\xe2\x80\xa6 https://t.co/ttbryXTKga'",,,,
2022-04-10 04:12:47+00:00,"b'@lindathomas102 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY\xe2\x80\xa6 https://t.co/W2tZCBimEx'",,,,
2022-04-10 04:12:46+00:00,"b""And every time @Twitter's \nso called #Algorithms kick in \nwe get readings like this. \n-\nAnything #Conservative, \nor\xe2\x80\xa6 https://t.co/g1DEAUzwSz""",,New York County,New York,United States
2022-04-10 04:12:36+00:00,"b'@lucy_goosey #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3\xe2\x80\xa6 https://t.co/CmEAqVJJTu'",,,,
2022-04-10 04:12:02+00:00,"b'@DrPol7 #CHARLAMAGNE: ""A LOT OF BLACK PEOPLE FEEL #DEMOCRATS HAVE KEPT NO PROMISES""\n\n#PETEBUTTIGIEG: REALLY? \xf0\x9f\x98\xb3 |\xe2\x80\xa6 https://t.co/pgmbhA6cjW'",,,,
