Time,Text,City,County,State
2022-04-11 13:21:26+00:00,"b'@tnovsa Another qualified, quality person running against a retrumplican. Let\xe2\x80\x99s go Dems! #VoteBlue'",,,,
2022-04-11 13:17:12+00:00,b'@FormerlyFricke @ElectKatieDean @PrincessBravato Well said. I should edit my comments! #voteblue',,,,
2022-04-11 13:13:00+00:00,"b'Trump was told by everyone around him that there was NO fraud, that he LOST the election. But he continued to lie &amp;\xe2\x80\xa6 https://t.co/DrIEusaKSw'",,,,
2022-04-11 13:12:53+00:00,"b'@EileenMarieSar1 He didn\xe2\x80\x99t do this. His handlers,Federalist Society, Koch ilk, put this in motion and the GOP, led\xe2\x80\xa6 https://t.co/BUyBMw9VuM'",Panama,Provincia de Santiago,Florida,Chile
2022-04-11 13:10:56+00:00,b'@JANICEL77898288 \xf0\x9f\x91\xba\xf0\x9f\xa4\xa1\xf0\x9f\x91\xb9 Also see: #WeTriedToTellYall #KlanGonnaKlan #Confederacygate #WeBeenKnew #SouthernStrategy101\xe2\x80\xa6 https://t.co/R8zNHtodEI',Houston,Harris County,Texas,United States
2022-04-11 13:06:34+00:00,"b'DEAR AMERICA, The only way we shall rid U.S. of Trumpism is to drive a stake through its dumb, evil heart, i.e. VOT\xe2\x80\xa6 https://t.co/uR4WzTyoEI'",,,,
2022-04-11 13:06:23+00:00,b'\xf0\x9f\x8e\xb6\xf0\x9f\x8e\xb6\xf0\x9f\x8e\xb6They Made This Hamilton Song About the Racist GQP \xe2\x81\xa6@GOP\xe2\x81\xa9 \xf0\x9f\x86\x98#VoteBlue For A Free America\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 https://t.co/xtP5KoRUCR',,,,
2022-04-11 13:01:44+00:00,b'@Amy_Siskind @Jim_Jordan  @ChuckGrassley  @SenMikeLee  @tedcruz  @LeaderMcConnell  Suppose #GOPFascistTraitors alre\xe2\x80\xa6 https://t.co/q7zACPJU1K',,,,
2022-04-11 13:01:07+00:00,b'All of this and more. #voteblue\xe2\xac\x87\xef\xb8\x8f https://t.co/fM07F5bnEN',,,,
2022-04-11 12:58:03+00:00,b'Texas #VoteBlue If You Want Your Inalienable Rights Restored\xf0\x9f\x86\x98#VoteBlue \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x97\xb3\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x97\xb3\xf0\x9f\x97\xb3 https://t.co/uS1ivjhino',,,,
