Time,Text,City,County,State
2022-04-11 19:45:46+00:00,b'Heading to #uaa2022 this week? Join author @DaniloYanich on Wednesday for Reporting Urban: Media Now and in the Fut\xe2\x80\xa6 https://t.co/UsXp1jQaSq',Bronx,,New York,United States
2022-04-11 19:45:15+00:00,b'@HannaLiubakova @USEmbBy Thank you #USA for the honest words and the fight for #democracy and human rights. I wish\xe2\x80\xa6 https://t.co/ZJ3PpZA5Xx',,,,
2022-04-11 19:44:26+00:00,"b""#Democracy in #Pakistan couldn't have been explained any better!! https://t.co/0taAfu6Ygd""",,,,
2022-04-11 19:39:24+00:00,b'Covid vaccine will not stop you from getting the virus or keep you from spreading it!!! Natural immunity is better\xe2\x80\xa6 https://t.co/8Unwx8hphK',,,,
2022-04-11 19:37:46+00:00,b'#Decentralization is the resurgence of #Democracy \n\nA system of governance by the WHOLE population',,,,
2022-04-11 19:37:15+00:00,b'#IndianMuslimsUnderAttack\n#MuslimLivesMatter\nThe official account of the #indian party #BJP #HateSpeech against\xe2\x80\xa6 https://t.co/5H4qPsX9Id',,,,
2022-04-11 19:36:51+00:00,"b""Non-#Greek ''voters'' are #Voting for the pseudo-#Greek Governments....and you call this #Democracy? This is common\xe2\x80\xa6 https://t.co/UmORRKK1Qe""",,,,
2022-04-11 19:34:57+00:00,"b""If you know @vkaramurza, you know that he loves his country &amp; he's unafraid of speaking the truth.  He believes in\xe2\x80\xa6 https://t.co/lnOX9DWcsV""",,,,
2022-04-11 19:30:26+00:00,b'Not sure if it is great for #Democracy in #India when #PrimeMinister &amp; #HomeMinister spend their time and energy to\xe2\x80\xa6 https://t.co/HHJDAsMjAP',,,,
2022-04-11 19:27:36+00:00,b'@MaryamNSharif We are missing late #BegumKulsoomNawaz Sahiba. I remember how she struggled for the restoration of\xe2\x80\xa6 https://t.co/hDyCTLHdYo',,,,
2022-04-11 19:24:44+00:00,"b'I never wanted to be a part of the domestic political debate in France, a country that I have a great affection of\xe2\x80\xa6 https://t.co/DLy47kxH4R'",,,,
2022-04-11 19:23:04+00:00,b'@AqsaLeelaJamali #Congratulations #PMShehbazSharif #ShehbazSharif as 23rd #PrimeMinister of #Pakistan prior\xe2\x80\xa6 https://t.co/kpm9V09uPF',,,,
2022-04-11 19:22:50+00:00,b'stop the Ukraine war.\n\n#world \n#Democracy https://t.co/iVdrfjbT7f',,,,
2022-04-11 19:21:16+00:00,b'@RiazToori @CMShehbaz #Congratulations #PMShehbazSharif #ShehbazSharif as 23rd #PrimeMinister of #Pakistan prior\xe2\x80\xa6 https://t.co/dReyuhqM0i',,,,
2022-04-11 19:21:07+00:00,"b'Such unethical #ICBC enabling legislation undermines our #democracy at a time when we most need community ""buy-in""\xe2\x80\xa6 https://t.co/Ggy3VoRRVg'",,,,
2022-04-11 19:21:06+00:00,b'@CMShehbaz #Congratulations #PMShehbazSharif #ShehbazSharif as 23rd #PrimeMinister of #Pakistan prior\xe2\x80\xa6 https://t.co/iJPZtkAYWf',,,,
2022-04-11 19:18:31+00:00,b'Big money is in the US. Institutional money and memory is in Europe. Both want India\xe2\x80\x99s markets. That\xe2\x80\x99s our trump ca\xe2\x80\xa6 https://t.co/CgHLnpcKd5',,,,
2022-04-11 19:18:25+00:00,"b""Replying to @hawkins_carole\n This isn't just giving the Tories a huge advantage but is taking away our democracy by\xe2\x80\xa6 https://t.co/IpdXUCEZVo""",London,,,United Kingdom
2022-04-11 19:17:52+00:00,"b'The Real Danger of #Propaganda;\n\nIf you tell a lie big, enough and keep repeating it, people will eventually come t\xe2\x80\xa6 https://t.co/MeJUnBNb1d'",,Carroll County,Maryland,United States
2022-04-11 19:09:33+00:00,b'Like #CA27 voters consider what @gop republican Mike Garcia knew as #trump plotted his coup against American\xe2\x80\xa6 https://t.co/pSwB4LxH9U',,,,
2022-04-11 19:08:21+00:00,b'The hypocrisy of these politicians encouraging these riots on while their own kids study abroad. Never happened in\xe2\x80\xa6 https://t.co/9ty3dGei6m',,,,
2022-04-11 19:07:41+00:00,"b""Inspired by a caller on Friday's @Thom_Hartmann Show.\n\nsign https://t.co/X1eOsoKuiW\n\nshirt https://t.co/CnFB72WOWw\xe2\x80\xa6 https://t.co/J92AUsPSKQ""",,,,
2022-04-11 19:07:30+00:00,b'Eeerie similarities to the rise of the nazis.\nFailed insurrection:\nBeer Hall putsch/#January6\nInflation:\n1920s/ 202\xe2\x80\xa6 https://t.co/L8INvqquAw',,,,
2022-04-11 19:06:05+00:00,"b'\xe2\x80\x9cBut in the crucial moment of need, it failed to stand up for the tyrant. Bennett fancied himself a peace negotiato\xe2\x80\xa6 https://t.co/lS2Q5jsGTM'",Sacramento,Sacramento County,California,United States
2022-04-11 19:05:40+00:00,"b'How is it possible that the 2nd most voted proposal in the #CoFoE has dissapeared?! Could it be that #Spain, suppos\xe2\x80\xa6 https://t.co/6xnzGrrCOR'",,,,
