Time,Text,City,County,State
2022-04-10 21:49:42+00:00,"b'Good Night, Bonne Nuit, Gute Nacht, Buona Notte #BidenHarris #Demoracy #StandWithUkraine #VoteBlueIn2022\xe2\x80\xa6 https://t.co/bFrhqQGF7F'",,,,
2022-04-10 21:43:40+00:00,b'Hey #KHive #VeepPeeps #BidenHarris! It\xe2\x80\x99s me again. \xe2\x98\xba\xef\xb8\x8f Hope y\xe2\x80\x99all remember me from 2020. I\xe2\x80\x99m in DEEP TROUBLE &amp; need\xe2\x80\xa6 https://t.co/gRW7jwshu1',Cleveland,Cuyahoga County,Ohio,United States
2022-04-10 21:33:59+00:00,"b""'Car Fits 4 Biden Rallies'\n\xf0\x9f\x98\x82 #Biden #BidenHarris\n#BidenRally\xf0\x9f\xa4\xa3\n\n#TrumpRally \xf0\x9f\x94\xa5\n#TrumpRallyNC\n\n#RINOsTheEnemyWithin\xe2\x80\xa6 https://t.co/dkhIPQ0dZA""",,,,
2022-04-10 21:05:51+00:00,b'@DrOz We did elect people who care. #BidenHarris',,,,
2022-04-10 20:53:49+00:00,"b""the #bidenadmin doesn't give a shit about anything anymore. the #bordercrisis, #covid19, the economy. just take the\xe2\x80\xa6 https://t.co/SLAVMUPJ1V""",,,,
2022-04-10 20:53:22+00:00,b'@RepStefanik Shouldn\xe2\x80\x99t you be concerned with Canadians sneaking in? #Democracy #BidenHarris',,New York County,New York,United States
2022-04-10 20:38:34+00:00,b'@lmauricecpr @JoyceSmileBig Hate for people of color. #NoJustice #BidenHarris',,,,
2022-04-10 20:26:41+00:00,b'#BidenHarris  #Congress Local restaurants urgently need relief.Please help our community of eateries/restaurants by\xe2\x80\xa6 https://t.co/CUkglSqGOh',,,,
2022-04-10 19:55:58+00:00,"b""The people that tweet #MAGA everyday on Official WH/#Biden or #Resister/#Bluewave account's, &amp; #Trump2024 on everyo\xe2\x80\xa6 https://t.co/Bn1Y1uzQtr""",,,,
2022-04-10 19:22:44+00:00,b'@RedRocky31 @yada41852152 @Gspirithorse @Jane_with_a_y @3Sidecarsplz2 @katibug957 @Mary2Kat @MyOneAndOnlyKat\xe2\x80\xa6 https://t.co/opkHiR0bgQ',,New York County,New York,United States
2022-04-10 18:34:31+00:00,b'Your vote in the US has impact on the World and life of the people.\nWhen are we going to admit vote for\xe2\x80\xa6 https://t.co/7nWb7QKItT',,,,
2022-04-10 18:10:18+00:00,b'A Great Day. \n#KetanjiBrownJackson \n#BidenHarris https://t.co/QWULJAcybt',,,,
2022-04-10 17:00:55+00:00,b'Happy #NationalSiblingsDay to our wonderful #POTUS &amp; #VP\nSo glad you\xe2\x80\x99re part of OUR family! \xe2\x9c\x8a\xf0\x9f\x8f\xbd\xf0\x9f\x92\x99\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\n#VoteBlueIn2022\xe2\x80\xa6 https://t.co/UgWHdfxQhg',,,,
